TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_DESTINATION,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,지역,split
h003273,1,-0.1445069715845479,제주,-0.05578287218818784,0.7384036081045557,-0.4438559512049019,0.453221418277183,0.7599417095152093,1.3360417800288913,1.1121847893652306,0.60134190063052,4.428571428571429,제주도_및_도서지역,Training
h005288,0,1.614650082499663,제주,0.5445688588207523,0.14407244407189337,0.1826960450359603,-0.18109532534784947,0.7599417095152093,-0.433687274579901,-0.3920961483943839,-0.5381145283345574,4.75,제주도_및_도서지역,Training
h002610,1,1.614650082499663,제주,-0.656134603197128,1.9270659361698805,-0.4438559512049019,1.7218549055272478,1.3192933754200935,-0.433687274579901,-0.3920961483943839,-1.677570957299635,3.3333333333333335,제주도_및_도서지역,Training
h005037,0,-0.1445069715845479,제주,0.5445688588207523,-1.0445898839934316,-0.4438559512049019,0.453221418277183,0.20059004361032523,0.7461320951592938,-0.8935231276475888,0.60134190063052,4.45,제주도_및_도서지역,Training
h003322,0,-1.0240854986266534,제주,1.1449205898296924,-1.0445898839934316,0.1826960450359603,-0.18109532534784947,1.3192933754200935,1.9259514648984888,1.6136117686184355,-1.677570957299635,4.166666666666667,제주도_및_도서지역,Training
h000723,1,-0.1445069715845479,제주,-1.2564863342060681,-1.0445898839934316,-1.070407947445764,-1.4497288125979144,1.8786450413249776,-1.613506644319096,1.6136117686184355,1.1710701151130587,4.473684210526316,제주도_및_도서지역,Training
h005198,1,-0.1445069715845479,제주,-1.2564863342060681,-1.0445898839934316,0.8092480412768225,-0.18109532534784947,0.20059004361032523,-0.433687274579901,-0.8935231276475888,-1.1078427428170963,4.153846153846154,제주도_및_도서지역,Training
h002629,1,0.7350715554575575,제주,-1.2564863342060681,-1.0445898839934316,0.8092480412768225,0.453221418277183,-0.3587616222945589,-0.433687274579901,-0.3920961483943839,0.031613686147981275,4.470588235294118,제주도_및_도서지역,Training
h002129,1,-1.0240854986266534,제주,-1.2564863342060681,-1.0445898839934316,-1.070407947445764,0.453221418277183,-1.477464954104327,-1.613506644319096,0.10933083085882095,0.60134190063052,3.3684210526315788,제주도_및_도서지역,Training
h000597,1,1.614650082499663,제주,-1.2564863342060681,-1.0445898839934316,-1.070407947445764,-0.18109532534784947,1.8786450413249776,-1.0235969594494985,1.6136117686184355,1.1710701151130587,4.777777777777778,제주도_및_도서지역,Training
h002466,1,-0.1445069715845479,제주,-0.656134603197128,-1.0445898839934316,0.8092480412768225,-1.4497288125979144,-1.477464954104327,-0.433687274579901,-1.3949501069007937,1.1710701151130587,4.05,제주도_및_도서지역,Training
h000340,1,-1.0240854986266534,제주,0.5445688588207523,2.521397100202543,-1.070407947445764,-1.4497288125979144,1.8786450413249776,1.3360417800288913,-1.3949501069007937,1.1710701151130587,4.6923076923076925,제주도_및_도서지역,Training
h001914,0,-1.0240854986266534,제주,1.1449205898296924,-1.0445898839934316,-1.070407947445764,-0.18109532534784947,-0.9181132881994429,1.3360417800288913,0.6107578101120258,0.60134190063052,4.5,제주도_및_도서지역,Training
h004124,1,-1.0240854986266534,제주,-0.05578287218818784,-1.0445898839934316,-0.4438559512049019,-0.8154120689728819,-0.9181132881994429,0.1562224102896964,1.1121847893652306,1.1710701151130587,4.777777777777778,제주도_및_도서지역,Training
h005113,1,-0.1445069715845479,제주,-0.05578287218818784,0.14407244407189337,0.1826960450359603,1.0875381619022153,0.7599417095152093,0.7461320951592938,1.1121847893652306,-1.1078427428170963,5.0,제주도_및_도서지역,Training
h006127,0,-0.1445069715845479,도서 지역,-0.656134603197128,0.14407244407189337,-0.4438559512049019,1.0875381619022153,-0.3587616222945589,-1.0235969594494985,0.6107578101120258,0.60134190063052,4.0,제주도_및_도서지역,Training
h005212,1,-1.0240854986266534,제주,1.1449205898296924,-1.0445898839934316,0.1826960450359603,-1.4497288125979144,1.3192933754200935,0.7461320951592938,-0.8935231276475888,0.60134190063052,4.571428571428571,제주도_및_도서지역,Training
h001293,1,0.7350715554575575,제주,-1.2564863342060681,1.9270659361698805,-1.070407947445764,-1.4497288125979144,-1.477464954104327,-1.0235969594494985,-0.8935231276475888,0.60134190063052,4.285714285714286,제주도_및_도서지역,Training
h001218,1,-1.0240854986266534,제주,-0.05578287218818784,-0.45025871996076905,0.1826960450359603,-1.4497288125979144,0.20059004361032523,-1.0235969594494985,1.6136117686184355,1.1710701151130587,3.9130434782608696,제주도_및_도서지역,Training
h000627,0,-0.1445069715845479,제주,1.7452723208386325,-1.0445898839934316,-0.4438559512049019,-0.18109532534784947,0.20059004361032523,0.1562224102896964,1.1121847893652306,-0.5381145283345574,4.6,제주도_및_도서지역,Training
h001404,1,-1.0240854986266534,제주,-1.2564863342060681,-1.0445898839934316,-1.070407947445764,-0.8154120689728819,0.7599417095152093,0.7461320951592938,1.6136117686184355,0.60134190063052,4.62962962962963,제주도_및_도서지역,Training
