TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
g005438,41,남,20,4,1,1,4,12,,1,12,3,2,50,50130,46,46130,26,26350,3,1,2,3,2,2,3,6,경기도,전남,2인 여행(가족 외),2023-08-28~2023-08-30,2,1,3,1
g001352,45,여,20,6,1,1,2,3,,4,5,2,1,42,42830,50,50130,42,42210,2,1,1,4,2,1,6,5,서울특별시,전북,부모 동반 여행,2023-06-04~2023-06-05,1,3,7,3
g001765,45,남,30,5,1,1,4,3,,2,7,1,1,50,50110,42,42150,11,11680,3,1,1,2,2,3,1,7,전라북도,전남,2인 여행(가족 외),2023-06-03~2023-06-04,10,3,7,1
g011102,45,남,20,4,1,1,3,4,,2,3,2,3,50,50110,42,42210,46,46710,2,3,3,1,1,3,6,5,전라북도,전북,2인 가족 여행,2023-09-09~2023-09-09,1,2,3,1
g002533,44,여,30,4,1,2,3,4,,1,4,2,1,11,11110,45,45180,44,44825,4,4,4,7,7,1,7,5,충청남도,충남,자녀 동반 여행,2023-06-17~2023-06-18,1,3,7,2
g005282,11,남,20,6,1,1,4,3,,4,9,3,6,42,42150,50,50130,43,43110,3,1,3,2,3,3,2,5,서울특별시,충북,2인 여행(가족 외),2023-09-08~2023-09-10,1,2,5,1
g010908,43,여,40,6,1,2,3,2,,4,11,2,3,44,44150,45,45110,30,30200,4,4,3,3,3,3,4,5,충청북도,충남,2인 가족 여행,2023-09-15~2023-09-15,1,2,3,1
g005280,41,남,20,4,1,1,4,12,,2,9,3,2,41,41820,42,42210,50,50130,2,2,4,5,5,6,3,4,경기도,전남,2인 여행(가족 외),2023-08-16~2023-08-18,3,7,2,1
g001599,11,여,30,6,1,1,1,3,,6,,2,1,41,41610,41,41110,11,11110,1,1,2,6,2,6,2,6,서울특별시,충북,2인 여행(가족 외),2023-06-06~2023-06-07,2,6,8,1
g011200,41,남,50,4,1,4,1,1,,6,,3,4,26,26500,46,46130,50,50130,1,2,5,3,4,4,6,2,경기도,전북,2인 여행(가족 외),2023-09-02~2023-09-02,2,6,1,1
g010860,41,여,30,6,1,2,4,2,,4,7,3,1,26,26350,41,41110,11,11710,7,4,2,5,5,6,1,6,경기도,대전,자녀 동반 여행,2023-09-09~2023-09-09,8,7,3,2
g003589,48,여,30,5,1,2,2,13,,4,5,2,1,26,26350,50,50110,42,42150,1,6,1,4,1,6,1,7,경상남도,전북,2인 여행(가족 외),2023-07-08~2023-07-09,1,2,3,1
g001932,30,여,20,6,1,1,4,3,,4,5,2,3,50,50130,26,26350,46,46130,5,6,7,5,2,6,7,1,대전광역시,충남,2인 여행(가족 외),2023-06-10~2023-06-11,1,3,5,1
g011944,30,남,20,6,2,1,1,12,,2,,2,1,41,41110,26,26230,42,42150,4,5,5,5,2,5,3,3,대전광역시,충남,2인 여행(가족 외),2023-09-16~2023-09-16,2,3,1,1
g001584,11,남,30,7,1,1,1,2,,6,,3,2,50,50130,50,50110,42,42230,1,1,1,4,4,4,2,6,서울특별시,충남,2인 여행(가족 외),2023-06-03~2023-06-04,3,7,1,1
g000236,41,남,50,6,1,2,4,4,,4,12,2,1,42,42110,42,42210,42,42150,2,4,1,2,4,2,4,4,경기도,전남,2인 가족 여행,2023-05-17~2023-05-17,3,8,9,1
e000043,43,남,30,7,1,1,1,3,,7,,3,5,50,50110,11,11440,26,26350,7,4,5,3,5,6,3,2,충청북도,경기,나홀로 여행,2023-04-28~2023-04-30,2,1,4,0
g003438,43,남,30,6,1,1,1,3,,4,,3,3,42,42170,26,26170,50,50110,4,4,4,4,3,4,4,5,충청북도,세종,나홀로 여행,2023-07-01~2023-07-01,8,2,10,0
g011786,44,여,40,6,1,2,2,3,,3,5,3,5,50,50130,42,42150,11,11680,1,1,1,1,5,1,1,7,충청남도,전북,2인 여행(가족 외),2023-09-02~2023-09-02,3,1,7,1
g000469,41,여,30,6,1,1,4,9,,2,8,3,1,46,46130,42,42150,46,46890,1,2,2,5,2,2,4,5,경기도,충남,2인 여행(가족 외),2023-06-09~2023-06-10,3,2,1,1
g012680,43,남,20,4,1,1,1,12,,1,,3,5,50,50110,50,50130,28,28185,4,1,3,4,3,6,6,4,충청북도,충남,2인 여행(가족 외),2023-09-23~2023-09-23,1,2,3,1
g005218,44,남,20,4,1,1,1,12,,2,,2,1,11,11680,42,42150,30,30200,4,2,2,2,2,2,6,2,충청남도,대전,2인 가족 여행,2023-08-16~2023-08-17,2,5,7,1
g000010,26,여,20,4,1,1,6,12,,1,5,3,3,45,45110,31,31140,11,11440,6,2,1,1,4,2,6,2,경상남도,광주,나홀로 여행,2023-04-28~2023-04-29,6,1,7,0
g009370,30,남,30,4,1,1,1,3,,5,,2,1,26,26350,26,26230,30,30170,7,4,1,1,4,1,7,1,대전광역시,세종,2인 여행(가족 외),2023-08-26~2023-08-26,3,1,7,1
g007223,26,여,30,6,1,2,2,4,,5,7,2,2,48,48250,46,46150,27,27260,3,3,2,4,2,4,6,6,부산광역시,광주,2인 가족 여행,2023-09-02~2023-09-03,2,7,5,1
g000499,43,여,30,5,1,4,1,2,,5,,2,1,50,50110,42,42760,43,43130,2,1,1,1,1,1,1,7,충청북도,전북,자녀 동반 여행,2023-05-27~2023-05-28,1,3,7,2
g000920,47,여,60,6,1,2,5,2,,1,12,2,1,26,26350,46,46710,44,44825,2,2,1,4,2,2,1,3,경상북도,전북,2인 여행(가족 외),2023-05-23~2023-05-26,6,1,7,1
g003086,30,여,20,6,1,1,3,2,,4,7,2,2,50,50110,48,48840,11,11215,1,1,1,1,1,1,1,7,대전광역시,충남,2인 여행(가족 외),2023-06-24~2023-06-25,1,2,3,1
g008514,47,여,20,4,1,1,3,12,,1,7,3,8,11,11440,29,29170,43,43130,6,5,5,2,4,4,5,6,경상북도,충북,2인 가족 여행,2023-08-22~2023-08-22,3,7,1,1
g000790,43,여,40,6,1,2,5,3,,7,10,2,3,43,43130,47,47930,50,50130,2,1,1,1,7,1,6,7,충청북도,충북,자녀 동반 여행,2023-05-27~2023-05-29,2,3,5,4
g000619,41,여,50,5,1,2,4,3,,4,8,3,4,43,43730,42,42230,43,43800,1,2,2,2,5,5,3,5,경기도,충북,자녀 동반 여행,2023-06-03~2023-06-04,3,1,2,3
g007226,36,여,20,4,1,1,4,12,,1,8,2,3,11,11140,26,26350,28,28185,4,5,2,3,2,2,6,5,세종특별자치시,전북,2인 여행(가족 외),2023-08-25~2023-08-27,1,2,3,1
g011734,29,남,20,4,1,1,4,12,,1,7,2,3,29,29200,45,45140,46,46130,4,4,1,3,3,6,2,6,광주광역시,전남,2인 여행(가족 외),2023-09-10~2023-09-10,1,2,3,1
g001803,29,여,40,6,5,2,4,1,,5,7,3,3,50,50130,11,11110,46,46130,4,5,3,3,6,6,2,7,광주광역시,전북,3인 이상 여행(가족 외),2023-06-04~2023-06-04,1,3,8,3
g009266,45,남,20,6,2,1,1,12,,1,,2,1,46,46130,45,45800,50,50110,3,1,2,3,4,1,7,6,전라북도,전북,2인 여행(가족 외),2023-08-24~2023-08-24,1,2,10,1
g010506,41,여,30,6,1,1,1,4,,5,,3,3,42,42150,43,43770,44,44210,3,3,1,3,4,6,3,6,경기도,충남,2인 여행(가족 외),2023-08-27~2023-08-27,3,1,2,1
g000717,46,여,30,4,1,1,3,9,,4,7,3,3,50,50110,11,11680,26,26350,6,2,1,3,6,5,7,2,전라남도,전남,부모 동반 여행,2023-05-23~2023-05-23,9,1,2,3
g000316,30,여,30,6,1,4,2,1,,4,4,4,2,45,45800,45,45110,44,44200,5,6,3,5,6,6,6,5,대전광역시,전북,자녀 동반 여행,2023-05-27~2023-05-28,8,3,7,1
g001794,41,여,20,6,1,1,4,3,,4,4,2,1,41,41550,44,44270,43,43130,1,4,4,3,3,4,3,4,경기도,충남,2인 가족 여행,2023-06-03~2023-06-03,1,7,2,1
g003576,29,여,20,6,1,1,1,2,,4,,2,1,26,26350,11,11305,46,46710,6,2,6,2,2,6,6,2,광주광역시,충남,2인 여행(가족 외),2023-07-18~2023-07-19,3,1,7,1
g007380,43,남,30,8,5,2,2,2,,5,8,2,2,44,44150,42,42150,42,42170,4,4,6,6,4,7,3,4,충청북도,충남,2인 가족 여행,2023-08-20~2023-08-20,3,2,8,1
g011822,29,남,30,6,1,2,2,3,,5,7,3,6,46,46130,48,48310,45,45130,3,4,2,3,4,3,3,4,광주광역시,전남,2인 여행(가족 외),2023-09-09~2023-09-09,2,3,,1
g007336,41,남,50,5,1,2,4,7,,7,7,3,10,42,42830,41,41590,47,47280,4,3,3,3,3,4,5,5,경기도,충남,2인 여행(가족 외),2023-08-26~2023-08-26,8,3,1,1
g003130,41,여,40,6,1,2,4,13,,5,9,2,1,42,42210,42,42830,41,41820,1,1,1,3,1,1,1,7,경기도,세종,부모 동반 여행,2023-06-25~2023-06-26,1,3,6,9
g006175,45,여,20,6,1,1,1,2,,2,,2,2,30,30200,47,47110,47,47130,2,3,5,3,6,5,2,5,전라북도,대전,2인 여행(가족 외),2023-08-18~2023-08-19,3,1,2,1
g003736,30,남,30,6,1,2,2,2,,3,5,2,2,30,30170,45,45130,50,50110,2,2,2,1,3,4,5,6,대전광역시,세종,2인 가족 여행,2023-07-07~2023-07-07,3,2,7,1
g007513,26,여,20,5,1,1,1,3,,2,,3,4,48,48310,42,42150,50,50130,2,1,1,6,7,3,1,6,부산광역시,대전,2인 여행(가족 외),2023-08-21~2023-08-23,7,1,2,1
g000541,41,남,30,6,1,1,1,2,,12,,3,6,48,48840,48,48850,50,50110,3,2,4,2,4,4,3,1,경기도,전북,나홀로 여행,2023-06-02~2023-06-04,1,4,7,0
g003869,11,여,30,6,1,1,3,3,,4,10,2,1,42,42150,42,42110,46,46730,2,1,2,5,6,5,2,6,서울특별시,충북,2인 가족 여행,2023-07-08~2023-07-09,1,2,4,1
g004815,41,여,20,6,1,1,1,2,,5,,4,1,41,41460,42,42150,50,50110,3,1,2,2,2,4,2,5,전라북도,전북,나홀로 여행,2023-08-25~2023-08-26,4,1,2,0
g001674,11,남,40,7,1,2,3,13,,7,12,2,1,42,42230,42,42150,44,44825,2,2,1,2,3,3,3,7,서울특별시,충북,자녀 동반 여행,2023-06-06~2023-06-07,2,1,7,2
g000361,30,여,40,6,1,2,5,2,,6,11,3,3,42,42150,50,50110,26,26350,4,2,3,4,2,5,5,5,대전광역시,충북,자녀 동반 여행,2023-05-21~2023-05-21,8,3,1,3
g002096,41,여,50,8,1,1,1,2,,5,,3,4,42,42210,46,46730,50,50130,7,2,2,3,6,2,2,6,경기도,충북,나홀로 여행,2023-07-03~2023-07-03,1,6,4,0
g001888,41,남,50,8,1,2,3,3,,4,9,2,2,42,42820,42,42170,44,44810,3,3,5,4,5,4,2,4,경기도,대전,자녀 동반 여행,2023-06-09~2023-06-10,3,8,1,2
g006331,11,남,30,5,1,1,4,2,,5,12,2,1,42,42210,43,43150,50,50110,4,2,1,4,1,2,6,3,서울특별시,충북,2인 여행(가족 외),2023-08-26~2023-08-27,2,1,4,1
g007007,11,남,30,6,1,1,1,3,,3,,2,1,42,42830,50,50110,41,41170,2,4,1,4,1,3,3,6,서울특별시,충북,나홀로 여행,2023-08-24~2023-08-24,4,6,1,0
g003599,29,남,30,6,1,1,1,2,,4,,3,3,42,42720,50,50110,26,26350,3,2,1,4,4,5,6,3,광주광역시,전남,2인 여행(가족 외),2023-07-23~2023-07-24,3,2,1,1
g002048,43,남,30,8,1,1,1,2,,4,,2,1,43,43770,43,43760,42,42150,4,2,4,1,1,7,1,4,충청북도,충북,나홀로 여행,2023-07-01~2023-07-02,5,1,4,0
g010357,11,남,30,7,1,1,3,2,,4,7,3,2,41,41220,44,44130,41,41360,2,1,1,1,6,1,1,7,서울특별시,충남,2인 여행(가족 외),2023-08-26~2023-08-26,7,1,3,1
g001701,41,남,40,5,1,2,3,8,,7,9,2,1,42,42150,42,42830,44,44825,2,4,3,5,5,3,3,6,경기도,전북,자녀 동반 여행,2023-06-02~2023-06-03,1,3,7,2
g011086,47,여,20,6,1,1,4,12,,2,7,2,1,11,11110,47,47130,47,47820,3,6,6,5,6,4,7,6,경상북도,대전,3인 이상 여행(가족 외),2023-09-09~2023-09-09,3,7,1,2
g001876,29,남,40,6,1,2,2,3,,5,6,3,2,26,26710,50,50130,44,44150,2,3,2,5,2,2,2,1,광주광역시,전남,3인 이상 여행(가족 외),2023-06-05~2023-06-05,1,6,,3
g006213,41,여,20,6,2,1,5,3,,4,11,3,2,42,42210,50,50110,41,41590,4,4,4,4,4,4,4,4,경기도,전남,부모 동반 여행,2023-08-27~2023-08-28,5,1,3,3
g010735,46,여,40,4,1,2,3,3,,5,5,2,1,29,29200,26,26230,48,48840,1,4,4,2,3,5,4,5,전라남도,광주,자녀 동반 여행,2023-08-29~2023-08-29,1,9,5,2
g003200,45,여,20,4,1,1,4,12,,1,10,2,1,45,45130,45,45800,45,45710,2,6,6,2,2,5,2,6,전라북도,전북,부모 동반 여행,2023-06-24~2023-06-24,3,8,1,3
g012905,44,여,20,5,1,1,4,3,,4,9,3,10,50,50110,47,47770,48,48220,3,1,1,6,7,1,1,7,충청남도,대전,2인 가족 여행,2023-09-24~2023-09-24,1,2,7,1
g002928,11,여,20,6,1,1,4,12,,2,5,3,3,50,50110,27,27140,41,41650,3,4,2,5,4,2,7,6,서울특별시,광주,나홀로 여행,2023-07-04~2023-07-05,7,4,8,0
g001795,41,남,40,6,1,2,4,2,,5,8,2,2,42,42780,41,41800,48,48840,1,4,4,6,7,7,6,4,경기도,충북,자녀 동반 여행,2023-06-03~2023-06-04,2,1,3,3
g000384,11,여,30,6,1,2,4,2,,6,12,2,1,42,42210,42,42110,50,50130,1,2,2,4,5,2,3,3,서울특별시,충남,3인 이상 여행(가족 외),2023-05-27~2023-05-29,1,2,3,3
g009161,26,남,30,4,1,1,4,12,,2,11,3,2,26,26350,26,26710,11,11680,7,4,1,3,7,7,3,5,부산광역시,대전,3인 이상 여행(가족 외),2023-09-09~2023-09-09,7,5,10,2
g003382,41,남,40,6,1,2,4,2,,7,7,3,3,42,42830,47,47110,50,50110,3,2,2,3,3,4,4,4,서울특별시,충북,3인 이상 여행(가족 외),2023-07-08~2023-07-09,3,7,1,7
g003847,11,여,40,6,1,2,4,2,,4,7,3,4,44,44825,42,42150,46,46130,1,1,7,4,3,4,3,3,서울특별시,전남,3인 이상 여행(가족 외),2023-07-21~2023-07-22,1,2,3,3
g012251,45,여,20,6,1,1,1,13,,1,,3,1,26,26350,11,11440,30,30200,5,2,4,2,2,4,2,5,전라북도,대전,나홀로 여행,2023-09-08~2023-09-08,2,1,4,0
g000009,41,남,30,6,1,2,2,2,,5,12,2,1,42,42720,43,43130,31,31170,2,4,2,1,2,2,6,6,경기도,충북,2인 가족 여행,2023-04-29~2023-04-30,1,2,10,1
g000195,30,남,20,6,1,1,1,3,,4,,2,1,50,50110,43,43110,11,11680,2,1,3,7,4,1,7,6,대전광역시,충남,2인 여행(가족 외),2023-05-27~2023-05-27,3,1,7,1
g013042,27,여,20,6,1,1,5,2,,3,8,2,2,50,50110,26,26500,42,42150,5,3,6,4,2,5,5,5,대구광역시,전북,나홀로 여행,2023-09-27~2023-09-27,7,1,8,0
g000967,11,여,20,5,1,1,4,3,,4,5,2,2,42,42150,26,26350,42,42210,2,2,6,2,1,6,2,2,서울특별시,충북,3인 이상 여행(가족 외),2023-05-27~2023-05-28,8,2,3,3
g002616,41,남,60,3,1,2,2,13,,5,7,2,1,42,42210,43,43800,44,44180,1,2,2,3,6,6,6,2,경기도,충북,2인 여행(가족 외),2023-07-01~2023-07-01,3,2,,1
g004594,41,남,30,5,1,2,2,3,,4,7,2,1,42,42150,41,41820,11,11215,4,4,4,4,4,4,4,4,경기도,대전,2인 여행(가족 외),2023-08-12~2023-08-13,2,3,6,1
g003326,41,여,20,6,1,1,1,2,,6,,2,1,43,43110,11,11680,50,50130,2,4,2,6,3,1,2,7,경기도,대전,3인 이상 여행(가족 외),2023-07-01~2023-07-02,3,5,4,2
g007199,11,여,30,6,1,2,1,3,,4,,3,5,50,50130,26,26350,46,46730,1,1,4,4,4,3,3,4,서울특별시,충남,3인 이상 여행(가족 외),2023-08-19~2023-08-20,3,2,1,7
g002017,30,남,40,6,4,3,2,4,,1,5,2,1,50,50110,50,50130,42,42150,2,3,3,3,1,1,1,7,대전광역시,세종,2인 가족 여행,2023-06-10~2023-06-10,3,6,7,1
g003845,45,남,40,6,1,2,2,13,,2,4,2,1,45,45800,50,50110,45,45790,3,6,4,4,2,4,6,2,전라북도,전북,2인 가족 여행,2023-07-11~2023-07-12,3,2,9,1
g012353,11,여,20,6,1,1,2,2,,3,3,3,5,50,50130,26,26260,42,42210,3,6,3,3,6,3,3,4,서울특별시,충남,나홀로 여행,2023-09-10~2023-09-10,1,2,7,0
g002624,41,남,40,6,1,2,3,3,,5,7,3,6,42,42150,44,44180,42,42760,2,2,5,4,3,6,6,2,경기도,충북,자녀 동반 여행,2023-06-18~2023-06-19,9,3,1,2
g003700,30,여,20,5,1,1,2,2,,5,5,3,5,50,50110,45,45110,44,44200,3,3,2,5,6,3,2,6,대전광역시,전북,2인 여행(가족 외),2023-07-10~2023-07-11,3,2,1,1
g006629,11,여,20,6,1,1,1,12,,3,,4,3,50,50130,26,26350,31,31140,1,2,2,1,1,2,5,3,서울특별시,대전,나홀로 여행,2023-09-06~2023-09-08,2,4,1,0
g012542,27,남,30,6,2,1,1,12,,1,,3,4,50,50110,26,26350,11,11710,4,4,1,4,4,3,7,6,대구광역시,대전,2인 여행(가족 외),2023-09-14~2023-09-14,3,10,1,1
g011478,41,남,40,7,1,1,1,2,,6,,2,3,46,46770,42,42820,47,47750,1,1,1,4,2,2,3,6,경기도,충남,2인 여행(가족 외),2023-09-02~2023-09-02,1,7,2,1
g000819,46,여,50,5,1,2,4,3,,6,10,2,3,46,46820,46,46810,45,45790,1,1,4,1,1,3,2,1,전라남도,전북,3인 이상 여행(가족 외),2023-05-27~2023-05-29,10,2,8,3
g000309,26,남,40,6,1,2,4,3,,6,9,2,1,47,47130,43,43800,46,46790,4,2,2,6,6,6,2,3,부산광역시,충남,자녀 동반 여행,2023-05-26~2023-05-28,8,1,3,3
g005925,11,여,20,4,1,1,3,2,,3,9,2,1,50,50110,26,26350,42,42210,3,2,1,3,6,2,7,5,서울특별시,전남,2인 여행(가족 외),2023-08-18~2023-08-20,7,1,3,1
g002222,47,여,40,6,1,2,3,3,,1,5,4,3,27,27710,47,47820,47,47130,4,5,5,3,3,6,4,5,경상북도,전북,자녀 동반 여행,2023-06-30~2023-07-01,2,3,8,2
g011614,41,남,20,5,1,1,1,2,,3,,3,3,47,47940,50,50110,41,41590,6,2,6,3,3,4,2,6,경기도,충남,3인 이상 여행(가족 외),2023-09-10~2023-09-10,1,7,6,3
g002565,41,남,30,6,1,2,3,3,,10,10,1,1,28,28200,44,44210,42,42760,2,3,2,2,5,5,3,6,경기도,충남,3인 이상 여행(가족 외),2023-06-24~2023-06-25,9,8,1,2
g011567,44,여,40,6,1,2,3,11,,1,9,2,1,11,11530,41,41590,44,44150,5,4,1,1,2,4,3,6,충청남도,전북,자녀 동반 여행,2023-09-02~2023-09-02,8,3,7,2
g005742,11,여,20,6,1,1,1,3,,4,,2,1,50,50130,42,42150,26,26710,1,1,2,5,7,4,5,5,서울특별시,충북,2인 여행(가족 외),2023-08-19~2023-08-20,3,2,,1
g003221,28,여,20,4,1,1,4,3,,4,5,2,1,42,42210,26,26230,50,50110,3,3,3,4,3,3,3,3,인천광역시,전북,2인 가족 여행,2023-07-08~2023-07-09,1,2,4,1
g002256,42,여,30,6,1,1,3,3,,5,7,2,1,11,11140,44,44130,29,29110,4,2,6,2,2,6,7,7,강원도,충북,부모 동반 여행,2023-07-08~2023-07-09,2,3,5,3
g001173,11,여,30,5,1,1,4,2,,6,12,2,3,50,50110,11,11680,44,44270,3,1,1,1,6,2,5,2,서울특별시,충남,나홀로 여행,2023-06-03~2023-06-04,6,5,8,0
g008781,29,여,20,6,2,1,4,12,,1,3,3,2,26,26350,11,11230,46,46110,5,2,2,5,3,3,3,3,광주광역시,전남,나홀로 여행,2023-08-26~2023-08-26,1,2,7,0
g000299,11,남,50,5,1,2,4,3,,7,11,3,6,42,42110,46,46130,41,41480,2,6,2,3,6,4,6,6,서울특별시,충남,3대 동반 여행(친척 포함),2023-05-21~2023-05-23,1,3,2,5
g001743,30,남,40,6,1,2,3,3,,4,4,3,3,50,50130,26,26350,42,42150,2,3,2,2,3,3,3,6,대전광역시,세종,나홀로 여행,2023-06-04~2023-06-04,1,6,2,0
g011680,45,남,30,6,1,2,2,3,,4,7,2,1,29,29140,45,45110,27,27230,4,6,5,2,2,2,4,5,전라북도,전남,2인 여행(가족 외),2023-09-09~2023-09-09,2,3,1,1
g001197,11,여,40,5,1,1,4,2,,1,1,2,3,50,50130,50,50110,42,42830,4,4,4,4,4,4,4,4,서울특별시,전북,2인 가족 여행,2023-06-03~2023-06-04,5,2,7,1
g000792,11,여,30,6,1,2,4,2,,5,5,2,1,26,26290,42,42210,41,41480,1,3,2,4,6,6,3,5,서울특별시,충북,3대 동반 여행(친척 포함),2023-05-26~2023-05-28,3,1,7,5
g005400,30,여,50,5,1,2,4,11,,2,4,2,2,42,42150,43,43800,44,44825,1,4,1,4,4,4,2,7,서울특별시,전북,2인 여행(가족 외),2023-08-11~2023-08-13,2,3,1,1
g001230,11,여,20,8,5,2,2,2,,3,6,2,1,41,41360,41,41450,50,50110,1,1,4,4,3,5,3,2,서울특별시,충남,3인 이상 여행(가족 외),2023-05-28~2023-05-29,1,2,7,3
g011212,41,남,50,7,1,4,1,2,,5,,3,5,50,50130,46,46150,46,46840,1,2,1,2,6,2,2,2,경기도,충남,나홀로 여행,2023-09-18~2023-09-18,8,7,4,0
g001204,30,남,50,6,1,2,3,3,,5,5,3,6,45,45730,44,44710,43,43740,2,2,6,2,6,6,2,2,대전광역시,세종,자녀 동반 여행,2023-05-28~2023-05-28,1,3,7,2
g007414,11,여,30,6,1,1,4,3,,4,6,3,3,50,50130,26,26710,11,11680,1,1,1,4,4,5,5,5,서울특별시,대전,나홀로 여행,2023-08-31~2023-08-31,1,,,0
g001913,46,여,30,6,1,2,3,3,,4,9,2,2,26,26350,50,50130,11,11680,4,1,4,1,4,5,7,1,전라남도,대전,자녀 동반 여행,2023-06-03~2023-06-04,9,8,1,2
g009034,27,여,30,7,1,1,1,3,,5,,3,5,11,11110,50,50130,50,50110,4,3,2,3,6,3,3,6,대구광역시,충북,나홀로 여행,2023-08-25~2023-08-25,8,1,4,0
g007258,11,여,30,4,1,4,2,3,,4,7,3,2,42,42210,42,42150,42,42230,1,4,1,1,4,2,4,4,서울특별시,전남,부모 동반 여행,2023-08-26~2023-08-29,3,1,6,3
g011631,41,여,20,5,1,1,4,2,,4,7,3,5,50,50110,42,42150,46,46130,2,1,1,2,5,3,2,5,경기도,대전,2인 여행(가족 외),2023-09-16~2023-09-16,1,7,3,1
g001289,30,남,50,6,1,2,5,3,,4,7,4,1,42,42820,47,47130,44,44180,1,2,5,4,2,4,3,5,대전광역시,충북,부모 동반 여행,2023-05-27~2023-05-27,2,1,3,4
g008902,41,여,20,6,1,1,1,3,,5,,2,2,41,41590,27,27140,11,11680,4,4,2,3,3,5,5,5,경기도,대전,2인 여행(가족 외),2023-08-26~2023-08-26,3,7,2,1
g011120,41,여,20,6,1,1,7,2,,4,9,3,4,26,26350,47,47130,27,27110,2,1,2,2,1,5,7,1,경기도,대전,2인 여행(가족 외),2023-09-02~2023-09-02,2,1,5,1
g000474,11,여,50,6,1,1,1,3,,4,,2,1,42,42150,41,41360,41,41820,5,4,4,7,6,6,3,3,서울특별시,전북,나홀로 여행,2023-05-16~2023-05-17,1,7,8,0
g000251,46,여,30,6,1,2,3,2,,1,8,2,3,46,46130,26,26350,42,42150,1,4,2,4,4,3,5,6,전라남도,전남,3대 동반 여행(친척 포함),2023-06-04~2023-06-05,1,2,,2
g012518,41,여,50,5,1,2,2,3,,3,7,2,1,42,42150,41,41480,11,11110,4,4,1,4,7,1,3,7,서울특별시,대전,나홀로 여행,2023-09-14~2023-09-14,7,2,1,0
g001200,41,남,20,6,1,1,4,3,,4,7,2,1,42,42150,42,42210,42,42800,4,4,5,6,3,5,6,4,경기도,충북,2인 여행(가족 외),2023-06-04~2023-06-05,2,3,4,1
g005083,29,여,20,6,5,1,3,2,,4,5,1,1,46,46710,46,46720,45,45110,1,6,1,2,3,2,3,7,광주광역시,전북,2인 가족 여행,2023-08-05~2023-08-05,2,5,1,1
e013179,44,여,20,6,1,1,3,12,,1,5,3,3,50,50110,42,42210,44,44210,2,6,6,1,1,7,1,2,충청남도,충남,2인 가족 여행,2023-09-24~2023-09-24,8,1,2,1
g002230,45,여,20,6,1,1,1,2,,4,,2,1,29,29110,45,45110,29,29170,3,1,2,3,1,2,3,5,전라북도,전북,3인 이상 여행(가족 외),2023-06-30~2023-07-01,3,2,1,2
g006516,41,남,20,6,1,1,1,3,,8,,3,2,42,42150,26,26350,50,50130,2,1,1,1,2,7,7,1,경기도,대전,2인 여행(가족 외),2023-08-19~2023-08-20,3,1,7,1
g011925,29,여,40,5,1,4,2,5,,4,4,2,2,50,50130,42,42150,47,47110,1,4,2,4,4,3,3,7,광주광역시,전남,자녀 동반 여행,2023-09-16~2023-09-16,1,2,3,1
g000831,11,여,30,6,5,2,4,2,,5,12,2,1,41,41460,44,44825,27,27260,2,2,2,4,5,6,6,5,서울특별시,전남,자녀 동반 여행,2023-05-27~2023-05-29,1,3,2,3
g011721,11,여,20,6,1,1,1,13,,4,,4,1,47,47130,46,46130,48,48310,2,2,1,4,3,4,2,3,서울특별시,충남,나홀로 여행,2023-09-16~2023-09-16,7,4,2,0
g004904,11,여,20,6,1,1,5,12,,1,6,3,3,42,42230,50,50130,26,26350,2,4,2,4,1,1,1,5,서울특별시,충남,2인 여행(가족 외),2023-08-15~2023-08-17,1,2,9,1
g002703,29,여,50,6,1,2,3,3,,7,12,3,4,50,50110,46,46790,43,43730,2,2,2,2,2,6,2,4,광주광역시,전남,2인 가족 여행,2023-06-18~2023-06-19,3,2,6,1
g011607,42,여,40,5,1,2,4,3,,4,5,2,1,42,42170,50,50110,26,26350,2,4,3,3,3,5,4,5,강원도,충북,나홀로 여행,2023-09-09~2023-09-09,1,2,6,0
g004454,41,여,30,7,2,1,1,12,,3,,3,3,50,50110,42,42830,26,26350,6,2,2,3,1,3,5,2,경기도,대전,2인 여행(가족 외),2023-07-26~2023-07-27,4,7,1,1
g001040,30,여,40,6,1,1,1,13,,5,,2,1,50,50110,42,42150,48,48220,2,1,5,2,2,6,6,7,대전광역시,광주,2인 여행(가족 외),2023-05-28~2023-05-29,5,1,3,1
